,users,totalVidsRatio,intensityNormalized,order,pcaInput,_1,_2,features,probability,prediction
211,nikonikokaoja,0.3076923076923077,0.0,0.6666666666666666,"[0.3076923076923077,0.0,0.6666666666666666]",-0.39853098999886905,-0.599539940893026,"[-0.39853098999886905,-0.599539940893026]","[6.119754618639396e-16,0.9999999999999988,6.119754618639396e-16]",1
212,Nina1,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",-0.45954635024275403,-0.9720961510224138,"[-0.45954635024275403,-0.9720961510224138]","[8.45696878597747e-17,0.05289671307769889,0.9471032869223011]",2
213,NinaP,0.3076923076923077,0.25,0.6666666666666666,"[0.3076923076923077,0.25,0.6666666666666666]",-0.412339133623032,-0.6492666512247922,"[-0.412339133623032,-0.6492666512247922]","[5.654734612360084e-16,0.9999999999999989,5.654734612360084e-16]",1
214,noordung,0.38461538461538464,0.3333333333333333,1.0,"[0.38461538461538464,0.3333333333333333,1.0]",-0.540178203973998,-0.9771419564574482,"[-0.540178203973998,-0.9771419564574482]","[2.612553809822087e-16,0.2584958455216396,0.7415041544783602]",2
215,Oaky,0.6923076923076923,0.02380952380952382,1.0,"[0.6923076923076923,0.02380952380952382,1.0]",-0.8271989638654116,-0.8694564944873302,"[-0.8271989638654116,-0.8694564944873302]","[2.1294704565178716e-09,0.09705797772451759,0.902942020146012]",2
216,Ojiga,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.4472724447990536,-0.9278946307275104,"[-0.4472724447990536,-0.9278946307275104]","[4.713772483585496e-17,0.03719131037856366,0.9628086896214363]",2
217,p2035e,0.38461538461538464,0.125,1.0,"[0.38461538461538464,0.125,1.0]",-0.5286714176205288,-0.9357030311809764,"[-0.5286714176205288,-0.9357030311809764]","[2.3186909413152668e-17,0.028832656553457667,0.9711673434465423]",2
218,Paval,1.0,0.2777777777777777,1.0,"[1.0,0.2777777777777777,1.0]",-1.1453428411319226,-0.8738534589792885,"[-1.1453428411319226,-0.8738534589792885]","[0.8945022896984232,0.07994822884372406,0.025549481457852737]",0
219,Pavle,1.0,0.015151515151515155,1.0,"[1.0,0.015151515151515155,1.0]",-1.1308373165166403,-0.8216152986307663,"[-1.1308373165166403,-0.8216152986307663]","[0.910006176718457,0.024123573539189695,0.06587024974235335]",0
220,pedro,0.7692307692307693,0.75,1.0,"[0.7692307692307693,0.75,1.0]",-0.9433374726302174,-1.0023709836326207,"[-0.9433374726302174,-1.0023709836326207]","[0.00011217023836412486,0.9998878290132622,7.48373681749792e-10]",1
221,peri,1.0,0.006944444444444438,0.75,"[1.0,0.006944444444444438,0.75]",-1.0949786064076212,-0.5778607312716589,"[-1.0949786064076212,-0.5778607312716589]","[0.00019635055371977582,0.9998036494462796,5.615122597537857e-16]",1
222,Pero,0.6923076923076923,0.16666666666666666,1.0,"[0.6923076923076923,0.16666666666666666,1.0]",-0.8350893316506476,-0.8978717575340538,"[-0.8350893316506476,-0.8978717575340538]","[5.26118168854469e-09,0.0998914687709507,0.9001085259678677]",2
223,Petar,0.9230769230769232,0.05952380952380953,1.0,"[0.9230769230769232,0.05952380952380953,1.0]",-1.0572589733812894,-0.8419710162223484,"[-1.0572589733812894,-0.8419710162223484]","[0.8174078205199936,0.03320502023449068,0.14938715924551574]",0
224,PeterKogej,0.8461538461538461,0.14583333333333334,0.8,"[0.8461538461538461,0.14583333333333334,0.8]",-0.9576726014231799,-0.6769706357767252,"[-0.9576726014231799,-0.6769706357767252]","[0.00043805881194818524,0.9995619411880515,2.4217418639910678e-16]",1
225,PetraP,0.7692307692307693,0.05555555555555556,1.0,"[0.7692307692307693,0.05555555555555556,1.0]",-0.9049815181186537,-0.8642412327110479,"[-0.9049815181186537,-0.8642412327110479]","[7.449971810967134e-05,0.10648962750766128,0.893435872774229]",2
226,Pina,1.0,0.006944444444444438,1.0,"[1.0,0.006944444444444438,1.0]",-1.1303840188724128,-0.8199828561198751,"[-1.1303840188724128,-0.8199828561198751]","[0.9141449328578016,0.023870874230621616,0.061984192911576745]",0
227,Pino,0.6923076923076923,0.16666666666666666,1.0,"[0.6923076923076923,0.16666666666666666,1.0]",-0.8350893316506476,-0.8978717575340538,"[-0.8350893316506476,-0.8978717575340538]","[5.26118168854469e-09,0.0998914687709507,0.9001085259678677]",2
228,Pirko,0.9230769230769232,0.16666666666666666,1.0,"[0.9230769230769232,0.16666666666666666,1.0]",-1.0631767492202164,-0.863282463507391,"[-1.0631767492202164,-0.863282463507391]","[0.8420111190135584,0.04023007988897541,0.11775880109746606]",0
229,Pjerino,0.4615384615384616,0.0,1.0,"[0.4615384615384616,0.0,1.0]",-0.5977964849983036,-0.8993099113395391,"[-0.5977964849983036,-0.8993099113395391]","[3.0973823063585825e-17,0.06684280951318752,0.9331571904868124]",2
230,Pjero,0.6923076923076923,0.010416666666666666,1.0,"[0.6923076923076923,0.010416666666666666,1.0]",-0.8264592418855458,-0.8667925635766999,"[-0.8264592418855458,-0.8667925635766999]","[2.1142731978480873e-09,0.10689155082991948,0.8931084470558074]",2
231,Plavac_mali,0.9230769230769232,0.04166666666666666,1.0,"[0.9230769230769232,0.04166666666666666,1.0]",-1.0562726774081348,-0.8384191083415079,"[-1.0562726774081348,-0.8384191083415079]","[0.8235425901162196,0.033319544316628924,0.14313786556715152]",0
232,plombar,1.0,0.07142857142857144,0.75,"[1.0,0.07142857142857144,0.75]",-1.0985402307551237,-0.590687065285805,"[-1.0985402307551237,-0.590687065285805]","[0.0007712330763510999,0.9992287669236484,5.516569472908577e-16]",1
233,Pokmon,0.9230769230769232,0.05952380952380953,1.0,"[0.9230769230769232,0.05952380952380953,1.0]",-1.0572589733812894,-0.8419710162223484,"[-1.0572589733812894,-0.8419710162223484]","[0.8174078205199936,0.03320502023449068,0.14938715924551574]",0
234,Pokret Otoka,0.5384615384615384,0.0625,1.0,"[0.5384615384615384,0.0625,1.0]",-0.6772776600942004,-0.9002118242469264,"[-0.6772776600942004,-0.9002118242469264]","[1.7906885563170836e-17,0.05010157453199641,0.9498984254680035]",2
235,Polona,1.0,0.037037037037037035,0.9166666666666666,"[1.0,0.037037037037037035,0.9166666666666666]",-1.12024430607965,-0.7452611037104044,"[-1.12024430607965,-0.7452611037104044]","[0.9440475162759946,0.05594234400656204,1.0139717443365e-05]",0
236,poppy,1.0,0.1875,0.9166666666666666,"[1.0,0.1875,0.9166666666666666]",-1.1285547628904888,-0.7751892164100787,"[-1.1285547628904888,-0.7751892164100787]","[0.9668307347847156,0.031585757718708085,0.0015835074965762006]",0
237,Primosius,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.4472724447990536,-0.9278946307275104,"[-0.4472724447990536,-0.9278946307275104]","[4.713772483585496e-17,0.03719131037856366,0.9628086896214363]",2
238,RadoL,0.9230769230769232,0.05952380952380953,1.0,"[0.9230769230769232,0.05952380952380953,1.0]",-1.0572589733812894,-0.8419710162223484,"[-1.0572589733812894,-0.8419710162223484]","[0.8174078205199936,0.03320502023449068,0.14938715924551574]",0
239,Ramo,1.0,0.015151515151515155,0.8333333333333334,"[1.0,0.015151515151515155,0.8333333333333334]",-1.1072337082067794,-0.6602005487319555,"[-1.1072337082067794,-0.6602005487319555]","[0.21497186095401405,0.7850281390459856,4.646250067552566e-16]",1
240,Rebeka,1.0,0.052083333333333336,1.0,"[1.0,0.052083333333333336,1.0]",-1.1328771559156645,-0.8289612899297774,"[-1.1328771559156645,-0.8289612899297774]","[0.893374841703689,0.02578351748431915,0.08084164081199188]",0
241,RobiF,0.3076923076923077,0.0,1.0,"[0.3076923076923077,0.0,1.0]",-0.4457382066185911,-0.9223694406906475,"[-0.4457382066185911,-0.9223694406906475]","[6.239261927137151e-17,0.05052976201872936,0.9494702379812706]",2
242,rocco337,0.6923076923076923,0.2916666666666667,1.0,"[0.6923076923076923,0.2916666666666667,1.0]",-0.841993403462729,-0.9227351126999369,"[-0.841993403462729,-0.9227351126999369]","[3.2140936515141056e-08,0.4005153061278662,0.5994846617311973]",2
243,Rok321,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.4472724447990536,-0.9278946307275104,"[-0.4472724447990536,-0.9278946307275104]","[4.713772483585496e-17,0.03719131037856366,0.9628086896214363]",2
244,Roki,1.0,0.0972222222222222,0.9166666666666666,"[1.0,0.0972222222222222,0.9166666666666666]",-1.1235684888039856,-0.7572323487902741,"[-1.1235684888039856,-0.7572323487902741]","[0.957619473283463,0.0422837568076178,9.67699089193499e-05]",0
245,rokian,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.4472724447990536,-0.9278946307275104,"[-0.4472724447990536,-0.9278946307275104]","[4.713772483585496e-17,0.03719131037856366,0.9628086896214363]",2
246,roman113,0.4615384615384616,0.4166666666666667,1.0,"[0.4615384615384616,0.4166666666666667,1.0]",-0.6208100577052419,-0.9821877618924827,"[-0.6208100577052419,-0.9821877618924827]","[6.023296424797976e-16,0.8372848617879521,0.16271513821204725]",1
247,Romana,0.6923076923076923,0.06666666666666668,0.75,"[0.6923076923076923,0.06666666666666668,0.75]",-0.7941606617361908,-0.6358589485531312,"[-0.7941606617361908,-0.6358589485531312]","[1.2951411816405806e-15,0.9999999999999986,1.7712085659283863e-16]",1
248,ruzica kovacevic,0.9230769230769232,0.04166666666666666,1.0,"[0.9230769230769232,0.04166666666666666,1.0]",-1.0562726774081348,-0.8384191083415079,"[-1.0562726774081348,-0.8384191083415079]","[0.8235425901162196,0.033319544316628924,0.14313786556715152]",0
249,Safet,0.6153846153846154,0.13888888888888887,1.0,"[0.6153846153846154,0.13888888888888887,1.0]",-0.7575259542803288,-0.9038763321727451,"[-0.7575259542803288,-0.9038763321727451]","[5.40388078000688e-15,0.06376193025725525,0.9362380697427394]",2
250,Sailman,0.9230769230769232,0.04166666666666666,1.0,"[0.9230769230769232,0.04166666666666666,1.0]",-1.0562726774081348,-0.8384191083415079,"[-1.0562726774081348,-0.8384191083415079]","[0.8235425901162196,0.033319544316628924,0.14313786556715152]",0
251,Salieri,0.9230769230769232,0.11666666666666665,1.0,"[0.9230769230769232,0.11666666666666665,1.0]",-1.0604151204953838,-0.8533371214410378,"[-1.0604151204953838,-0.8533371214410378]","[0.818393846625127,0.0351981334797684,0.14640801989510466]",0
252,Sandi,0.4615384615384616,0.016666666666666663,1.0,"[0.4615384615384616,0.016666666666666663,1.0]",-0.5987170279065811,-0.9026250253616568,"[-0.5987170279065811,-0.9026250253616568]","[2.6527165738488638e-17,0.0564060180568476,0.9435939819431522]",2
253,sawyer,1.0,0.1875,1.0,"[1.0,0.1875,1.0]",-1.1403565670454194,-0.855896591359484,"[-1.1403565670454194,-0.855896591359484]","[0.8878829998569261,0.04451300806733593,0.0676039920757381]",0
254,shrike,0.4615384615384616,0.016666666666666663,1.0,"[0.4615384615384616,0.016666666666666663,1.0]",-0.5987170279065811,-0.9026250253616568,"[-0.5987170279065811,-0.9026250253616568]","[2.6527165738488638e-17,0.0564060180568476,0.9435939819431522]",2
255,Silvestar Tokic,1.0,0.13333333333333333,1.0,"[1.0,0.13333333333333333,1.0]",-1.1373648025935175,-0.8451224707876013,"[-1.1373648025935175,-0.8451224707876013]","[0.8796868069278831,0.03379308803444021,0.08652010503767657]",0
256,��imun Zamberlin,1.0,0.006944444444444438,0.9166666666666666,"[1.0,0.006944444444444438,0.9166666666666666]",-1.1185822147174822,-0.7392754811704697,"[-1.1185822147174822,-0.7392754811704697]","[0.9340547740497028,0.06594231163514368,2.9143151535513304e-06]",0
257,��katja,0.5384615384615384,0.11111111111111112,0.8333333333333334,"[0.5384615384615384,0.11111111111111112,0.8333333333333334]",-0.6563589686001489,-0.7484661569126256,"[-0.6563589686001489,-0.7484661569126256]","[2.1565688376339334e-16,0.9999999999998895,1.1014445536209474e-13]",1
258,slipke,0.38461538461538464,0.3333333333333333,1.0,"[0.38461538461538464,0.3333333333333333,1.0]",-0.540178203973998,-0.9771419564574482,"[-0.540178203973998,-0.9771419564574482]","[2.612553809822087e-16,0.2584958455216396,0.7415041544783602]",2
259,Spasic Vladimir,0.4615384615384616,0.08333333333333333,1.0,"[0.4615384615384616,0.08333333333333333,1.0]",-0.6023991995396912,-0.9158854814501278,"[-0.6023991995396912,-0.9158854814501278]","[1.8713865131320088e-17,0.037418292715888014,0.962581707284112]",2
260,splicho,0.6153846153846154,0.25,1.0,"[0.6153846153846154,0.25,1.0]",-0.763662907002179,-0.9259770923201968,"[-0.763662907002179,-0.9259770923201968]","[3.0064736598902404e-14,0.17238770935308304,0.8276122906468869]",2
261,staneb,0.9230769230769232,0.027777777777777773,1.0,"[0.9230769230769232,0.027777777777777773,1.0]",-1.0555055583179036,-0.8356565133230764,"[-1.0555055583179036,-0.8356565133230764]","[0.8301748859542384,0.03363518381231217,0.1361899302334496]",0
262,Stanojevic,0.38461538461538464,0.05555555555555556,1.0,"[0.38461538461538464,0.05555555555555556,1.0]",-0.5248358221693724,-0.9218900560888191,"[-0.5248358221693724,-0.9218900560888191]","[2.6214516792599206e-17,0.034894014852417984,0.965105985147582]",2
263,stinfio,1.0,0.13333333333333333,0.9166666666666666,"[1.0,0.13333333333333333,0.9166666666666666]",-1.1255629984385869,-0.7644150958381959,"[-1.1255629984385869,-0.7644150958381959]","[0.9627461217641196,0.03693175105494847,0.0003221271809321065]",0
264,stipica,1.0,0.07142857142857144,0.3333333333333333,"[1.0,0.07142857142857144,0.3333333333333333]",-1.039531209980471,-0.18715019053877807,"[-1.039531209980471,-0.18715019053877807]","[7.014983046470625e-15,0.999999999999986,7.014983046470625e-15]",1
265,TAMARA L.,1.0,0.006944444444444438,0.9166666666666666,"[1.0,0.006944444444444438,0.9166666666666666]",-1.1185822147174822,-0.7392754811704697,"[-1.1185822147174822,-0.7392754811704697]","[0.9340547740497028,0.06594231163514368,2.9143151535513304e-06]",0
266,tasa,0.5384615384615384,0.0625,1.0,"[0.5384615384615384,0.0625,1.0]",-0.6772776600942004,-0.9002118242469264,"[-0.6772776600942004,-0.9002118242469264]","[1.7906885563170836e-17,0.05010157453199641,0.9498984254680035]",2
267,Tatjana,0.3076923076923077,0.08333333333333333,0.6666666666666666,"[0.3076923076923077,0.08333333333333333,0.6666666666666666]",-0.40313370454025665,-0.6161155110036147,"[-0.40313370454025665,-0.6161155110036147]","[5.92599160447766e-16,0.9999999999999988,5.92599160447766e-16]",1
268,tibor,0.4615384615384616,0.04166666666666666,1.0,"[0.4615384615384616,0.04166666666666666,1.0]",-0.6000978422689974,-0.9075976963948335,"[-0.6000978422689974,-0.9075976963948335]","[2.2097779786225064e-17,0.045936231827600246,0.9540637681723997]",2
269,Tina Kiler,1.0,0.0972222222222222,1.0,"[1.0,0.0972222222222222,1.0]",-1.135370292958916,-0.8379397237396795,"[-1.135370292958916,-0.8379397237396795]","[0.8811831099692168,0.029313836411514284,0.08950305361926883]",0
270,Tja��a,0.9230769230769232,0.027777777777777773,1.0,"[0.9230769230769232,0.027777777777777773,1.0]",-1.0555055583179036,-0.8356565133230764,"[-1.0555055583179036,-0.8356565133230764]","[0.8301748859542384,0.03363518381231217,0.1361899302334496]",0
271,Tojo,0.9230769230769232,0.25,1.0,"[0.9230769230769232,0.25,1.0]",-1.067779463761604,-0.8798580336179798,"[-1.067779463761604,-0.8798580336179798]","[0.8914884188492034,0.05691367067431287,0.05159791047648372]",0
272,tomaz1961,0.9230769230769232,0.027777777777777773,0.8181818181818182,"[0.9230769230769232,0.027777777777777773,0.8181818181818182]",-1.029756167434419,-0.6595676952516466,"[-1.029756167434419,-0.6595676952516466]","[0.02391311357035199,0.9760868864296477,3.1771383791465905e-16]",1
273,tomba,0.6923076923076923,0.06666666666666668,0.875,"[0.6923076923076923,0.06666666666666668,0.875]",-0.8118633679685866,-0.7569200109772393,"[-0.8118633679685866,-0.7569200109772393]","[1.8168362340690505e-10,0.9999999847554081,1.5062908303195167e-08]",1
274,Tome,0.5384615384615384,0.033333333333333326,0.8333333333333334,"[0.5384615384615384,0.033333333333333326,0.8333333333333334]",-0.6520631016948537,-0.7329956248094095,"[-0.6520631016948537,-0.7329956248094095]","[2.1162421921193435e-16,0.9999999999999993,3.350108806119148e-16]",1
275,Tomica,0.5384615384615384,0.0,1.0,"[0.5384615384615384,0.0,1.0]",-0.6738256241881597,-0.8877801466639847,"[-0.6738256241881597,-0.8877801466639847]","[2.6748982349566107e-17,0.07908775279785348,0.9209122472021466]",2
276,Tomislav Cipcic,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.4472724447990536,-0.9278946307275104,"[-0.4472724447990536,-0.9278946307275104]","[4.713772483585496e-17,0.03719131037856366,0.9628086896214363]",2
277,TonCa,1.0,0.0972222222222222,1.0,"[1.0,0.0972222222222222,1.0]",-1.135370292958916,-0.8379397237396795,"[-1.135370292958916,-0.8379397237396795]","[0.8811831099692168,0.029313836411514284,0.08950305361926883]",0
278,Tone,0.3076923076923077,0.25,0.6666666666666666,"[0.3076923076923077,0.25,0.6666666666666666]",-0.412339133623032,-0.6492666512247922,"[-0.412339133623032,-0.6492666512247922]","[5.654734612360084e-16,0.9999999999999989,5.654734612360084e-16]",1
279,Toni Petkovic,1.0,0.0972222222222222,1.0,"[1.0,0.0972222222222222,1.0]",-1.135370292958916,-0.8379397237396795,"[-1.135370292958916,-0.8379397237396795]","[0.8811831099692168,0.029313836411514284,0.08950305361926883]",0
280,toni88,0.9230769230769232,0.16666666666666666,1.0,"[0.9230769230769232,0.16666666666666666,1.0]",-1.0631767492202164,-0.863282463507391,"[-1.0631767492202164,-0.863282463507391]","[0.8420111190135584,0.04023007988897541,0.11775880109746606]",0
281,Tpk,0.5384615384615384,0.013888888888888895,0.8333333333333334,"[0.5384615384615384,0.013888888888888895,0.8333333333333334]",-0.65098913496853,-0.7291279917836055,"[-0.65098913496853,-0.7291279917836055]","[2.107951261468241e-16,0.9999999999999996,2.312348434799194e-16]",1
282,Trojan,0.6923076923076923,0.0,1.0,"[0.6923076923076923,0.0,1.0]",-0.8258839025678723,-0.8647206173128763,"[-0.8258839025678723,-0.8647206173128763]","[2.1199672856306717e-09,0.11647677958971904,0.8835232182903137]",2
283,Urle,1.0,0.2777777777777777,1.0,"[1.0,0.2777777777777777,1.0]",-1.1453428411319226,-0.8738534589792885,"[-1.1453428411319226,-0.8738534589792885]","[0.8945022896984232,0.07994822884372406,0.025549481457852737]",0
284,Urosv,0.9230769230769232,0.027777777777777773,1.0,"[0.9230769230769232,0.027777777777777773,1.0]",-1.0555055583179036,-0.8356565133230764,"[-1.0555055583179036,-0.8356565133230764]","[0.8301748859542384,0.03363518381231217,0.1361899302334496]",0
285,Valentin,1.0,0.4583333333333333,0.9166666666666666,"[1.0,0.4583333333333333,0.9166666666666666]",-1.143513585149999,-0.829059819269492,"[-1.143513585149999,-0.829059819269492]","[0.8727706991143703,0.0316483193990583,0.09558098148657133]",0
286,Vanda,0.38461538461538464,0.125,0.75,"[0.38461538461538464,0.125,0.75]",-0.49326600515573726,-0.6935809063327603,"[-0.49326600515573726,-0.6935809063327603]","[3.6716695716290476e-16,0.9999999999999992,3.67166957162905e-16]",1
287,vanja123,0.38461538461538464,0.05555555555555556,0.5,"[0.38461538461538464,0.05555555555555556,0.5]",-0.4540249972397894,-0.43764580639238687,"[-0.4540249972397894,-0.43764580639238687]","[6.220743447548631e-16,0.9999999999999988,6.220743447548631e-16]",1
288,varga,0.9230769230769232,0.11666666666666665,1.0,"[0.9230769230769232,0.11666666666666665,1.0]",-1.0604151204953838,-0.8533371214410378,"[-1.0604151204953838,-0.8533371214410378]","[0.818393846625127,0.0351981334797684,0.14640801989510466]",0
289,Vedran,0.8461538461538461,0.00833333333333334,1.0,"[0.8461538461538461,0.00833333333333334,1.0]",-0.9784024524017234,-0.8433186449728267,"[-0.9784024524017234,-0.8433186449728267]","[0.09256065041783873,0.15528551518135944,0.7521538344008017]",2
290,Vedran Nikolic,0.9230769230769232,0.9166666666666666,1.0,"[0.9230769230769232,0.9166666666666666,1.0]",-1.1046011800927051,-1.0124625945026895,"[-1.1046011800927051,-1.0124625945026895]","[0.008825491268178377,0.9911745087318202,1.3831996452304373e-15]",1
291,Vedran_499,0.5384615384615384,0.033333333333333326,0.5,"[0.5384615384615384,0.033333333333333326,0.5]",-0.6048558850751317,-0.41016612501178806,"[-0.6048558850751317,-0.41016612501178806]","[4.0776545465755065e-16,0.9999999999999992,4.0776545465755065e-16]",1
292,vedrana,0.3076923076923077,0.027777777777777773,0.3333333333333333,"[0.3076923076923077,0.027777777777777773,0.3333333333333333]",-0.35285801155960955,-0.2822356311322674,"[-0.35285801155960955,-0.2822356311322674]","[2.612697817680596e-15,0.9999999999999948,2.612697817680596e-15]",1
293,vibord,1.0,0.07142857142857144,0.9166666666666666,"[1.0,0.07142857142857144,0.9166666666666666]",-1.1221438390649847,-0.7521018151846157,"[-1.1221438390649847,-0.7521018151846157]","[0.952677944658346,0.04728380501917982,3.82503224741668e-05]",0
294,vid,0.8461538461538461,0.06944444444444442,0.9,"[0.8461538461538461,0.06944444444444442,0.9]",-0.9676156114128245,-0.7586252131146387,"[-0.9676156114128245,-0.7586252131146387]","[0.06883853976694039,0.931142084499513,1.937573354669904e-05]",1
295,Vido,0.3076923076923077,0.08333333333333333,0.6666666666666666,"[0.3076923076923077,0.08333333333333333,0.6666666666666666]",-0.40313370454025665,-0.6161155110036147,"[-0.40313370454025665,-0.6161155110036147]","[5.92599160447766e-16,0.9999999999999988,5.92599160447766e-16]",1
296,Vido Repan��ek,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.4472724447990536,-0.9278946307275104,"[-0.4472724447990536,-0.9278946307275104]","[4.713772483585496e-17,0.03719131037856366,0.9628086896214363]",2
297,Viktor Vic,0.8461538461538461,0.00833333333333334,0.8,"[0.8461538461538461,0.00833333333333334,0.8]",-0.9500781224298902,-0.6496209450942538,"[-0.9500781224298902,-0.6496209450942538]","[2.5917493754808262e-05,0.999974082506245,2.371315669752175e-16]",1
298,vini,0.7692307692307693,0.08333333333333333,0.7777777777777778,"[0.7692307692307693,0.08333333333333333,0.7777777777777778]",-0.8750442785526348,-0.6545467562161632,"[-0.8750442785526348,-0.6545467562161632]","[4.464564370910794e-09,0.9999999955354354,1.9301656190200964e-16]",1
299,Vlado,0.8461538461538461,0.0,0.9,"[0.8461538461538461,0.0,0.9]",-0.9637800159616681,-0.7448122380224814,"[-0.9637800159616681,-0.7448122380224814]","[0.031164685829798738,0.9688348782118648,4.359583365861796e-07]",1
300,Vlajko,1.0,0.1875,1.0,"[1.0,0.1875,1.0]",-1.1403565670454194,-0.855896591359484,"[-1.1403565670454194,-0.855896591359484]","[0.8878829998569261,0.04451300806733593,0.0676039920757381]",0
301,Vlasta Svetina,0.9230769230769232,0.9166666666666666,0.0,"[0.9230769230769232,0.9166666666666666,0.0]",-0.9629795302335391,-0.04397409510982506,"[-0.9629795302335391,-0.04397409510982506]","[2.78097937822631e-14,0.9999999999999444,2.78097937822631e-14]",1
302,wavemaker,0.9230769230769232,0.08333333333333333,1.0,"[0.9230769230769232,0.08333333333333333,1.0]",-1.0585740346788286,-0.8467068933968023,"[-1.0585740346788286,-0.8467068933968023]","[0.8139281021886098,0.033583671402199776,0.15248822640919044]",0
303,x,0.7692307692307693,0.3333333333333333,1.0,"[0.7692307692307693,0.3333333333333333,1.0]",-0.9203238999232791,-0.919493133079677,"[-0.9203238999232791,-0.919493133079677]","[0.0008146297410644664,0.7344134772279626,0.2647718930309729]",1
304,��anetic,1.0,0.4583333333333333,1.0,"[1.0,0.4583333333333333,1.0]",-1.1553153893049293,-0.9097671942188974,"[-1.1553153893049293,-0.9097671942188974]","[0.6799207867113602,0.3197367260654927,0.000342487223147143]",0
305,Zdenko,0.38461538461538464,0.125,0.5,"[0.38461538461538464,0.125,0.5]",-0.45786059269094576,-0.4514587814845441,"[-0.45786059269094576,-0.4514587814845441]","[5.785738597226633e-16,0.9999999999999989,5.785738597226633e-16]",1
306,Zdenko ��krlj,1.0,0.07142857142857144,0.5,"[1.0,0.07142857142857144,0.5]",-1.0631348182903322,-0.34856494043758884,"[-1.0631348182903322,-0.34856494043758884]","[1.6791619695790328e-15,0.9999999999999967,1.6791430497538625e-15]",1
307,Zdravko,1.0,0.052083333333333336,1.0,"[1.0,0.052083333333333336,1.0]",-1.1328771559156645,-0.8289612899297774,"[-1.1328771559156645,-0.8289612899297774]","[0.893374841703689,0.02578351748431915,0.08084164081199188]",0
308,��ivko Joncic,1.0,0.4583333333333333,1.0,"[1.0,0.4583333333333333,1.0]",-1.1553153893049293,-0.9097671942188974,"[-1.1553153893049293,-0.9097671942188974]","[0.6799207867113602,0.3197367260654927,0.000342487223147143]",0
309,��S,0.3076923076923077,0.25,0.6666666666666666,"[0.3076923076923077,0.25,0.6666666666666666]",-0.412339133623032,-0.6492666512247922,"[-0.412339133623032,-0.6492666512247922]","[5.654734612360084e-16,0.9999999999999989,5.654734612360084e-16]",1
310,zvjezdana,0.38461538461538464,0.05555555555555556,1.0,"[0.38461538461538464,0.05555555555555556,1.0]",-0.5248358221693724,-0.9218900560888191,"[-0.5248358221693724,-0.9218900560888191]","[2.6214516792599206e-17,0.034894014852417984,0.965105985147582]",2
311,Zvonimir Matic,0.3076923076923077,0.25,0.0,"[0.3076923076923077,0.25,0.0]",-0.3179247003835879,-0.003607651629549208,"[-0.3179247003835879,-0.003607651629549208]","[5.2353258054884366e-14,0.9999999999998953,5.2353258054884366e-14]",1
