,users,followingRatio,order,freq,catchingUpRatio,pcaInput,_1,_2,features,probability,prediction
155,Marko Kralj,0.5,1.0,0.4,0.6,"[0.5,1.0,0.4,0.6]",-0.12602719493003592,0.9963144034706741,"[-0.12602719493003592,0.9963144034706741]","[9.784915705323075e-12,0.9862002384233286,0.00041370776589568983,0.013386053800990812,1.4368057307118117e-17,1.4368057307118117e-17,1.4368057307118117e-17]",1
156,Marko L,0.3333333333333333,0.9090909090909092,0.0,0.0,"[0.3333333333333333,0.9090909090909092,0.0,0.0]",-0.07956888063779056,0.2561744668244812,"[-0.07956888063779056,0.2561744668244812]","[0.23562424406859137,1.0567489558928545e-16,1.875845145582309e-08,1.0567489558928545e-16,0.7640473883332698,1.0567489558928545e-16,0.00032834883968690124]",4
157,marko maticic,0.3333333333333333,0.6666666666666666,0.5,0.25,"[0.3333333333333333,0.6666666666666666,0.5,0.25]",0.14036347184045045,0.6730454228911349,"[0.14036347184045045,0.6730454228911349]","[0.6173585111448069,1.2732902605429398e-16,0.38236397090448476,0.00026915410102805036,7.49945162662808e-10,1.2732902605429398e-16,8.3630997348435e-06]",0
158,Maru��aaaa,1.0,1.0,0.0,0.0,"[1.0,1.0,0.0,0.0]",-0.45082499168568213,0.3821653408045804,"[-0.45082499168568213,0.3821653408045804]","[6.3659031964439635e-12,3.842415594293718e-22,7.422729024705866e-14,3.842415594293718e-22,2.066926538475443e-19,0.9999999999935599,1.9928338686180816e-19]",5
159,Ma��a,0.125,1.0,0.8,0.0,"[0.125,1.0,0.8,0.0]",0.6124069831189463,0.6807322414275405,"[0.6124069831189463,0.6807322414275405]","[3.757719294833792e-08,8.995530386704035e-17,0.0008200987065983864,0.14988879158444382,0.00010552707241389939,8.995530386704035e-17,0.8491855450593508]",6
160,masa sarusic,0.1111111111111111,0.9090909090909092,0.75,0.25,"[0.1111111111111111,0.9090909090909092,0.75,0.25]",0.47301582260261776,0.8286900923849505,"[0.47301582260261776,0.8286900923849505]","[0.0037168667609208494,2.3220413599279156e-09,0.000593227972715447,0.9947724446993939,3.796123942632063e-10,3.263296497946104e-16,0.0009174578653156735]",3
161,Mate Vitaljic,0.125,0.7777777777777778,0.8,0.2,"[0.125,0.7777777777777778,0.8,0.2]",0.5042268738140543,0.7892823181529632,"[0.5042268738140543,0.7892823181529632]","[0.0004343712880432302,1.8015654869939273e-16,0.0007091209101059837,0.9746900441958373,5.308605359617877e-08,1.8015654869939273e-16,0.024166410519959602]",3
162,Matija Osterc,0.25,0.9166666666666666,0.2307692307692308,0.6923076923076923,"[0.25,0.9166666666666666,0.2307692307692308,0.6923076923076923]",-0.14892493089080144,0.9186016784045514,"[-0.14892493089080144,0.9186016784045514]","[4.54505565233177e-09,1.7421965098304825e-16,0.0757349641236535,0.9242650313312901,1.7421965098304825e-16,1.7421965098304825e-16,1.7421965098304825e-16]",3
163,Matija Turkalj,0.2,0.9,0.0,0.0,"[0.2,0.9,0.0,0.0]",-0.004201246060989608,0.2330097555004027,"[-0.004201246060989608,0.2330097555004027]","[0.058404698145049186,1.0584704706451552e-16,1.5424342932163775e-08,1.0584704706451552e-16,0.9414332642367905,1.0584704706451552e-16,0.00016202219381699853]",4
164,Matjazzavrl,0.25,0.8571428571428571,0.375,0.125,"[0.25,0.8571428571428571,0.375,0.125]",0.17440979529446948,0.535214831639008,"[0.17440979529446948,0.535214831639008]","[0.7123757252069413,1.858091857534216e-16,0.1522457583387788,2.435473389586098e-11,0.00498668578259182,1.858091857534216e-16,0.1303918306473329]",0
165,Mauro,0.25,0.75,0.0,0.0,"[0.25,0.75,0.0,0.0]",-0.0513035677241728,0.20738182615792125,"[-0.0513035677241728,0.20738182615792125]","[0.08112493614724565,1.2618516950092576e-16,1.0211029655196315e-09,1.2618516950092576e-16,0.9188182007108951,1.2618516950092576e-16,5.686212075591376e-05]",4
166,MedoPiki,0.2,1.0,0.0,0.0,"[0.2,1.0,0.0,0.0]",0.008079289978459928,0.2553778536917579,"[0.008079289978459928,0.2553778536917579]","[0.06432706951389792,8.439934946945392e-17,7.479339642055044e-08,8.439934946945392e-17,0.9352882249787152,8.439934946945392e-17,0.0003846307139902489]",4
167,melina lako��,1.0,1.0,0.0,0.0,"[1.0,1.0,0.0,0.0]",-0.45082499168568213,0.3821653408045804,"[-0.45082499168568213,0.3821653408045804]","[6.3659031964439635e-12,3.842415594293718e-22,7.422729024705866e-14,3.842415594293718e-22,2.066926538475443e-19,0.9999999999935599,1.9928338686180816e-19]",5
168,mihaelas,0.5,1.0,0.1111111111111111,0.4444444444444444,"[0.5,1.0,0.1111111111111111,0.4444444444444444]",-0.2658063504707529,0.7153331752721532,"[-0.2658063504707529,0.7153331752721532]","[7.012258264695513e-07,4.702542692753797e-16,0.9999978880900793,1.410684092433156e-06,4.702542692753806e-16,4.702542692753797e-16,4.702542729047916e-16]",2
169,Miho,0.14285714285714285,0.8,0.3636363636363637,0.18181818181818182,"[0.14285714285714285,0.8,0.3636363636363637,0.18181818181818182]",0.19789953075220365,0.5442011527035654,"[0.19789953075220365,0.5442011527035654]","[0.5692246398832921,2.1196100283259023e-16,0.20262517950946787,2.7420537571303615e-10,0.0061399900590792915,2.1196100283259023e-16,0.22201019027395485]",0
170,Milan Kura��,0.3333333333333333,0.9166666666666666,0.07692307692307693,0.0,"[0.3333333333333333,0.9166666666666666,0.07692307692307693,0.0]",-0.024666862312431315,0.29991139612667045,"[-0.024666862312431315,0.29991139612667045]","[0.27111019426870864,9.129135449250358e-17,8.706840010245742e-07,9.129135449250358e-17,0.7271510620561978,9.129135449250358e-17,0.001737872991092361]",4
171,Mirela,0.2,0.8333333333333334,0.2307692307692308,0.07692307692307693,"[0.2,0.8333333333333334,0.2307692307692308,0.07692307692307693]",0.11841520427179857,0.40509288141817545,"[0.11841520427179857,0.40509288141817545]","[0.2821602240667821,1.4351241611226974e-16,0.001905717295409853,1.4351242325222314e-16,0.6249595720036346,1.4351241611226974e-16,0.09097448663417304]",4
172,Mirjana Pu��karski,0.14285714285714285,1.0,0.875,0.0,"[0.14285714285714285,1.0,0.875,0.0]",0.6547859667935142,0.7245536362635624,"[0.6547859667935142,0.7245536362635624]","[8.823634912986469e-09,9.785378311744446e-17,0.00011344820197115505,0.3630840343695964,1.4856171227352528e-05,9.785378311744446e-17,0.63678765243357]",6
173,Mirkomatic,0.16666666666666666,0.9166666666666666,0.2307692307692308,0.3076923076923077,"[0.16666666666666666,0.9166666666666666,0.2307692307692308,0.3076923076923077]",0.05443534694387944,0.6010543377371562,"[0.05443534694387944,0.6010543377371562]","[0.7650335521873831,1.0995176948415112e-16,0.23495133401615828,4.1910038876649004e-09,2.1578145103676247e-08,1.0995176948415112e-16,1.5088027309396105e-05]",0
174,miroc,1.0,0.8,0.16666666666666666,0.8333333333333334,"[1.0,0.8,0.16666666666666666,0.8333333333333334]",-0.6954892236833425,1.087924966620751,"[-0.6954892236833425,1.087924966620751]","[5.930538366135251e-15,5.930538366135251e-15,0.026087665429435233,0.973912334570535,5.930538366135251e-15,5.930538366135251e-15,5.930538366135251e-15]",3
175,Mi��o,0.3333333333333333,1.0,0.75,0.0,"[0.3333333333333333,1.0,0.75,0.0]",0.4578190712230048,0.6864222715307166,"[0.4578190712230048,0.6864222715307166]","[0.0006844743909719223,1.7605626685702443e-16,0.021482580192491642,0.1372753608536008,0.00010286719917227485,1.7605626685702443e-16,0.840454717363763]",6
176,MojcaDamijan,0.1111111111111111,1.0,0.6153846153846154,0.3076923076923077,"[0.1111111111111111,1.0,0.6153846153846154,0.3076923076923077]",0.3663958533001324,0.8211016150027524,"[0.3663958533001324,0.8211016150027524]","[0.027904203299181498,1.350705197055855e-16,0.002649732493369042,0.9694416247931997,1.7406366891633118e-12,1.350705197055855e-16,4.439412508907687e-06]",3
177,Nata��a,0.16666666666666669,1.0,0.7142857142857143,0.0,"[0.16666666666666669,1.0,0.7142857142857143,0.0]",0.5283658523702454,0.6404885369542681,"[0.5283658523702454,0.6404885369542681]","[1.9557531652733183e-06,6.972919363046424e-17,0.005596350763232399,0.008787865572795579,0.0006349608322260558,6.972919363046424e-17,0.9849788670785805]",6
178,Nejc Kodric,0.25,1.0,0.15384615384615385,0.6153846153846154,"[0.25,1.0,0.15384615384615385,0.6153846153846154]",-0.16155127584500065,0.8343313216698142,"[-0.16155127584500065,0.8343313216698142]","[6.027501393479344e-07,3.276265187156565e-16,0.7743577763738799,0.22564162087597942,3.276265187156565e-16,3.276265187156565e-16,3.276265187158833e-16]",2
179,Nejc Likar,0.5,1.0,0.25,0.0,"[0.5,1.0,0.25,0.0]",0.011398127083929482,0.4395608846880069,"[0.011398127083929482,0.4395608846880069]","[0.9861045379519545,9.978425297633594e-17,0.00212468000468303,9.978429422239859e-17,0.0068505276393373525,9.978425297633594e-17,0.004920254404024789]",0
180,nenad,0.14285714285714285,1.0,0.8571428571428571,0.0,"[0.14285714285714285,1.0,0.8571428571428571,0.0]",0.6422568280271197,0.7147937988829238,"[0.6422568280271197,0.7147937988829238]","[1.4643610900571064e-08,9.142909746801041e-17,0.0001878710692190948,0.3255116367339122,2.3007442052702553e-05,9.142909746801041e-17,0.6742774701112049]",6
181,NenadS,0.19999999999999998,1.0,0.25,0.5,"[0.19999999999999998,1.0,0.25,0.5]",-0.01873784033508316,0.7876579810084509,"[-0.01873784033508316,0.7876579810084509]","[0.005255527620340432,2.971180849780926e-16,0.8424713692226751,0.15227310315698328,2.9711808820335044e-16,2.971180849780926e-16,3.265276470673736e-16]",2
182,Neven,0.1,0.9166666666666666,0.6923076923076923,0.23076923076923078,"[0.1,0.9166666666666666,0.6923076923076923,0.23076923076923078]",0.44761896823086655,0.7818749101125545,"[0.44761896823086655,0.7818749101125545]","[0.002932279705847758,1.4008914486452308e-16,0.0021610260223745115,0.9900554208319587,1.3012218686461589e-08,1.4008914486452308e-16,0.004851260427599895]",3
183,Niko Vukusic,0.1111111111111111,1.0,0.75,0.25,"[0.1111111111111111,1.0,0.75,0.25]",0.4841799462748446,0.8490247271043643,"[0.4841799462748446,0.8490247271043643]","[0.00011794025657519731,0.9810725310820373,8.720163282356285e-06,0.01878927741676257,2.1126924155696375e-12,1.4045038109241346e-17,1.1531079229740368e-05]",1
184,niko.mihovilovic,0.0909090909090909,0.9090909090909092,0.4166666666666667,0.08333333333333333,"[0.0909090909090909,0.9090909090909092,0.4166666666666667,0.08333333333333333]",0.31813541527215833,0.5114239557304249,"[0.31813541527215833,0.5114239557304249]","[0.004138493065228848,1.1219083748785808e-16,0.04942498514920097,6.480495547379417e-11,0.09086480690927647,1.1219083748785808e-16,0.8555717148114885]",6
185,Nikola Bar��ic,0.5,0.0,0.0,0.0,"(4,[0],[0.5])",-0.28681517604008877,0.0792421794455141,"[-0.28681517604008877,0.0792421794455141]","[0.1561318309950648,1.6957676752997995e-15,1.8142885824117273e-15,1.6957676752997995e-15,0.8438678335657478,1.6957676752997995e-15,3.354391804559195e-07]",4
186,Nikoleta,0.14285714285714285,1.0,0.7,0.3,"[0.14285714285714285,1.0,0.7,0.3]",0.4106653630570087,0.8662926723259555,"[0.4106653630570087,0.8662926723259555]","[0.0009070003896842552,0.9777421976298001,2.0763103962514274e-05,0.021329986853028973,3.494286527389427e-15,1.3721841368301243e-17,5.202352077197998e-08]",1
187,nikonikokaoja,0.25,0.6666666666666666,0.25,0.0,"[0.25,0.6666666666666666,0.25,0.0]",0.11387059497247538,0.32537946766073245,"[0.11387059497247538,0.32537946766073245]","[0.0313185406363637,8.374932050263215e-17,2.455242064084252e-05,8.374932050263215e-17,0.962319873694493,8.374932050263215e-17,0.006337033248502038]",4
188,Oaky,0.14285714285714288,1.0,0.7777777777777778,0.2222222222222222,"[0.14285714285714288,1.0,0.7777777777777778,0.2222222222222222]",0.4966939566017815,0.8472578122968644,"[0.4966939566017815,0.8472578122968644]","[6.909220775629471e-05,0.9838717662451388,6.505072382561493e-06,0.016031653548696134,4.282826778053378e-12,1.2961392096069392e-17,2.098292174320509e-05]",1
189,Ojiga,0.3333333333333333,1.0,0.75,0.25,"[0.3333333333333333,1.0,0.75,0.25]",0.35670653470147184,0.8842434735245928,"[0.35670653470147184,0.8842434735245928]","[0.00209864911740899,0.9777339945552178,3.244235071065092e-05,0.020134913741990005,2.0323705914904205e-17,1.4948670873396636e-17,2.346725016968207e-10]",1
190,Pavle,0.09090909090909093,1.0,0.8461538461538461,0.15384615384615385,"[0.09090909090909093,1.0,0.8461538461538461,0.15384615384615385]",0.6021224687172356,0.822290915705522,"[0.6021224687172356,0.822290915705522]","[4.821104967536563e-07,0.9824718269520444,1.7167429032378266e-06,0.01393149235648666,2.333027874999306e-09,1.5223678526350166e-17,0.0035944795050410587]",1
191,pedro,1.0,1.0,0.2,0.8,"[1.0,1.0,0.2,0.8]",-0.6340587543709694,1.1245033658481367,"[-0.6340587543709694,1.1245033658481367]","[1.0545185945623721e-16,0.9952830644751696,0.0001680992062638811,0.00454883631856627,1.0545185945623721e-16,1.0545185945623721e-16,1.0545185945623721e-16]",1
192,peri,0.08333333333333333,0.75,0.7692307692307693,0.0,"[0.08333333333333333,0.75,0.7692307692307693,0.0]",0.584018237815927,0.6013915304317977,"[0.584018237815927,0.6013915304317977]","[3.7411130942548576e-08,2.273626355529464e-16,0.011602131764429058,0.0038378181968466113,0.002159714526492513,2.273626355529464e-16,0.9824002981011005]",6
193,Pero,0.3333333333333333,1.0,0.1111111111111111,0.1111111111111111,"[0.3333333333333333,1.0,0.1111111111111111,0.1111111111111111]",-0.03538457642867934,0.4251575127984802,"[-0.03538457642867934,0.4251575127984802]","[0.9945328527920626,1.1000209265509524e-16,0.0007687143589985497,1.1000209275436562e-16,0.003237640909060156,1.1000209265509524e-16,0.001460791939878208]",0
194,Petar,0.14285714285714285,1.0,0.4166666666666667,0.16666666666666666,"[0.14285714285714285,1.0,0.4166666666666667,0.16666666666666666]",0.26579638077503376,0.6059319448230889,"[0.26579638077503376,0.6059319448230889]","[0.30775904544663674,2.8350715871857766e-16,0.4122824223002392,1.1736743776745215e-05,0.0006988340201212972,2.8350715871857766e-16,0.27924796148922554]",2
195,PeterKogej,0.25,0.8,0.18181818181818185,0.2727272727272727,"[0.25,0.8,0.18181818181818185,0.2727272727272727]",-0.02789847210646737,0.533743712577057,"[-0.02789847210646737,0.533743712577057]","[0.9404432447423258,1.5856260766546343e-16,0.05953507793771864,3.582309006694497e-15,4.0387515548781267e-07,1.5856260766546343e-16,2.127344479604853e-05]",0
196,PetraP,0.16666666666666669,1.0,0.6,0.4,"[0.16666666666666669,1.0,0.6,0.4]",0.28639930583086787,0.8945395009083827,"[0.28639930583086787,0.8945395009083827]","[0.0033181587254573837,0.9626594986917292,9.969624141449114e-05,0.033922646341027186,1.8156392963903295e-17,1.8153028433486553e-17,3.717949246302501e-13]",1
197,Pina,0.08333333333333333,1.0,0.9230769230769232,0.07692307692307693,"[0.08333333333333333,1.0,0.9230769230769232,0.07692307692307693]",0.6915513775876317,0.8022645908799573,"[0.6915513775876317,0.8022645908799573]","[1.4017595835985117e-09,0.9560673943968613,4.899378727813399e-07,0.012164103643204069,4.136477129749251e-08,1.943143770606777e-17,0.03176796925553121]",1
198,Pino,0.3333333333333333,1.0,0.2222222222222222,0.1111111111111111,"[0.3333333333333333,1.0,0.2222222222222222,0.1111111111111111]",0.04257450922888635,0.48588538983356483,"[0.04257450922888635,0.48588538983356483]","[0.9819133594887192,9.206798993908113e-17,0.013500356406798118,9.681099907542777e-17,0.0008059058634667587,9.206798993908113e-17,0.0037803782410156693]",0
199,Pirko,0.25,1.0,0.16666666666666666,0.16666666666666666,"[0.25,1.0,0.16666666666666666,0.16666666666666666]",0.028928043179777624,0.4862746885181871,"[0.028928043179777624,0.4862746885181871]","[0.9851033180766522,9.100715407515505e-17,0.012291416464422165,9.360523422577949e-17,0.00043413626389148425,9.100715407515505e-17,0.00217112919503377]",0
200,Pjerino,0.16666666666666666,1.0,1.0,0.0,"[0.16666666666666666,1.0,1.0,0.0]",0.7288320726325571,0.7966459350444858,"[0.7288320726325571,0.7966459350444858]","[1.7454109560444948e-10,0.8930538909573583,5.102648181155308e-07,0.020898274335539816,1.2738754302131126e-07,4.483620022243099e-17,0.08604719688019968]",1
201,Pjero,0.125,1.0,0.5555555555555556,0.1111111111111111,"[0.125,1.0,0.5555555555555556,0.1111111111111111]",0.3959580895516204,0.6350514461698548,"[0.3959580895516204,0.6350514461698548]","[0.002940719080065608,1.3284287225207286e-16,0.06434028274745748,0.0016090392639959321,0.0008308909401098086,1.3284287225207286e-16,0.9302790679683709]",6
202,Plavac_mali,0.125,1.0,0.6666666666666666,0.3333333333333333,"[0.125,1.0,0.6666666666666666,0.3333333333333333]",0.3840393649678235,0.8716203916439405,"[0.3840393649678235,0.8716203916439405]","[0.0017778758691572693,0.9702949129023768,3.497689346198582e-05,0.02789222727889628,3.455868509428478e-16,1.6558775843858984e-17,7.056107232189763e-09]",1
203,plombar,0.14285714285714282,0.75,0.5384615384615384,0.46153846153846156,"[0.14285714285714282,0.75,0.5384615384615384,0.46153846153846156]",0.2012892517500103,0.8499063669079874,"[0.2012892517500103,0.8499063669079874]","[0.037280381427776135,1.0811837741613012e-16,0.011545262339953684,0.9511743562312086,1.081595509959911e-16,1.0811837741613012e-16,1.0611272891915779e-12]",3
204,Pokmon,0.14285714285714285,1.0,0.5833333333333334,0.4166666666666667,"[0.14285714285714285,1.0,0.5833333333333334,0.4166666666666667]",0.28162247273984936,0.8948449623695922,"[0.28162247273984936,0.8948449623695922]","[0.0042615905490738515,0.9501482967023548,0.00013892471125194863,0.045451188037007706,2.3469415925472234e-17,2.3466728979850922e-17,3.1181526263715973e-13]",1
205,Pokret Otoka,0.25,1.0,0.5714285714285714,0.42857142857142855,"[0.25,1.0,0.5714285714285714,0.42857142857142855]",0.20699443600501816,0.9147389283776755,"[0.20699443600501816,0.9147389283776755]","[0.0008953949998946185,0.9741733721322205,0.00013397581236335455,0.024797257055521365,1.3830246072679901e-17,1.3830246052689073e-17,2.4819101600185217e-17]",1
206,Polona,0.1111111111111111,0.9166666666666666,0.4615384615384616,0.0,"[0.1111111111111111,0.9166666666666666,0.4615384615384616,0.0]",0.3726649226909766,0.4749045317509658,"[0.3726649226909766,0.4749045317509658]","[0.0002518825030614526,2.690100604227011e-16,0.05123917662137485,2.96921544532685e-12,0.25728754909783835,2.690100604227011e-16,0.6912213917747557]",6
207,Primosius,0.3333333333333333,1.0,0.0,0.0,"[0.3333333333333333,1.0,0.0,0.0]",-0.06840475696556372,0.27650910154389496,"[-0.06840475696556372,0.27650910154389496]","[0.30801084030220494,1.0765966095494436e-16,9.992941716756224e-08,1.0765966095494436e-16,0.6913196313400439,1.0765966095494436e-16,0.0006694284283337646]",4
208,RadoL,0.14285714285714285,1.0,0.5,0.25,"[0.14285714285714285,1.0,0.5,0.25]",0.29056151617769704,0.7174182532640279,"[0.29056151617769704,0.7174182532640279]","[0.4449438741095766,4.085103375692965e-16,0.2773600787625362,0.27550181973507487,5.539993370997686e-08,4.085103375692965e-16,0.002194171992877829]",0
209,Ramo,0.09090909090909093,0.8333333333333334,0.8461538461538461,0.15384615384615385,"[0.09090909090909093,0.8333333333333334,0.8461538461538461,0.15384615384615385]",0.5816549086514864,0.7850107520532634,"[0.5816549086514864,0.7850107520532634]","[1.0962731870868631e-05,2.2457170919775317e-16,0.0001854840809006957,0.7806060560584807,5.985002219109119e-07,2.245717091976815e-16,0.2191968986285254]",3
210,Rebeka,0.125,1.0,0.0,0.0,"[0.125,1.0,0.0,0.0]",0.051101566384473246,0.2434915267749308,"[0.051101566384473246,0.2434915267749308]","[0.03009280921455212,1.4359036961281485e-16,1.1760242561932786e-07,1.4359036961281485e-16,0.9696410901537864,1.4359036961281485e-16,0.0002659830292353898]",4
211,RobiF,0.25,1.0,0.75,0.0,"[0.25,1.0,0.75,0.0]",0.5056216005630195,0.673215241623131,"[0.5056216005630195,0.673215241623131]","[2.2572650621126883e-05,8.635773963106206e-17,0.00620330057020262,0.054156270334522284,0.00018660337141808596,8.635773963106206e-17,0.9394312530732356]",6
212,rocco337,0.5,1.0,0.2222222222222222,0.7777777777777778,"[0.5,1.0,0.2222222222222222,0.7777777777777778]",-0.3226639801752312,1.0398226549657394,"[-0.3226639801752312,1.0398226549657394]","[5.509170597106331e-17,0.9718574995059659,0.0012263700139359902,0.026916130480098024,5.5065564247438835e-17,5.5065564247438835e-17,5.5065564247438835e-17]",1
213,Rok321,0.3333333333333333,1.0,0.75,0.25,"[0.3333333333333333,1.0,0.75,0.25]",0.35670653470147184,0.8842434735245928,"[0.35670653470147184,0.8842434735245928]","[0.00209864911740899,0.9777339945552178,3.244235071065092e-05,0.020134913741990005,2.0323705914904205e-17,1.4948670873396636e-17,2.346725016968207e-10]",1
214,Roki,0.16666666666666666,0.9166666666666666,0.2307692307692308,0.07692307692307693,"[0.16666666666666666,0.9166666666666666,0.2307692307692308,0.07692307692307693]",0.14776999604067909,0.4184501512812705,"[0.14776999604067909,0.4184501512812705]","[0.20051270817674668,1.5560485024344802e-16,0.004291941591476226,1.5560570066733362e-16,0.6390349659621865,1.5560485024344802e-16,0.15616038426959009]",4
215,rokian,0.3333333333333333,1.0,0.5,0.0,"[0.3333333333333333,1.0,0.5,0.0]",0.28241112849348193,0.549784548201776,"[0.28241112849348193,0.549784548201776]","[0.04680066067705966,1.49036292377574e-16,0.12790242814770064,7.818358768178052e-09,0.019593354359381452,1.49036292377574e-16,0.8057035489974993]",6
216,Romana,0.2,0.75,0.3333333333333333,0.3333333333333333,"[0.2,0.75,0.3333333333333333,0.3333333333333333]",0.0764384914904892,0.6454028419771254,"[0.0764384914904892,0.6454028419771254]","[0.5998581389223987,1.2022103983370358e-16,0.4001373759545694,2.7875687631791564e-06,3.697195935233261e-10,1.2022103983370358e-16,1.6971845488533155e-06]",0
217,ruzica kovacevic,0.125,1.0,0.5,0.3333333333333333,"[0.125,1.0,0.5,0.3333333333333333]",0.267100736481475,0.7805285760913134,"[0.267100736481475,0.7805285760913134]","[0.15256986575717701,1.4051700316903122e-16,0.039590029533043164,0.8078392884216795,1.180399647401542e-12,1.4051700316903122e-16,8.162869197802261e-07]",3
218,Sailman,0.125,1.0,0.6666666666666666,0.3333333333333333,"[0.125,1.0,0.6666666666666666,0.3333333333333333]",0.3840393649678235,0.8716203916439405,"[0.3840393649678235,0.8716203916439405]","[0.0017778758691572693,0.9702949129023768,3.497689346198582e-05,0.02789222727889628,3.455868509428478e-16,1.6558775843858984e-17,7.056107232189763e-09]",1
219,Salieri,0.19999999999999998,1.0,0.0,0.0,"[0.19999999999999998,1.0,0.0,0.0]",0.008079289978459941,0.2553778536917579,"[0.008079289978459941,0.2553778536917579]","[0.06432706951389797,8.439934946945392e-17,7.479339642055044e-08,8.439934946945392e-17,0.9352882249787152,8.439934946945392e-17,0.0003846307139902489]",4
220,Sandi,0.19999999999999998,1.0,0.6666666666666666,0.16666666666666666,"[0.19999999999999998,1.0,0.6666666666666666,0.16666666666666666]",0.40842544624283217,0.7516259172315167,"[0.40842544624283217,0.7516259172315167]","[0.011583319635905153,1.823342881077775e-16,0.012833965298542582,0.9640765282022633,9.796268257510751e-08,1.823342881077775e-16,0.01150608890060603]",3
221,sawyer,0.25,1.0,0.2307692307692308,0.46153846153846156,"[0.25,1.0,0.2307692307692308,0.46153846153846156]",-0.04535650176112718,0.7546375737747952,"[-0.04535650176112718,0.7546375737747952]","[0.005486851569093171,2.414217967592554e-16,0.9847064925457932,0.009806655885112444,2.414219134337201e-16,2.414217967592554e-16,5.07340245106508e-16]",2
222,shrike,0.19999999999999998,1.0,0.8333333333333334,0.16666666666666666,"[0.19999999999999998,1.0,0.8333333333333334,0.16666666666666666]",0.5253640747291808,0.8427177327841437,"[0.5253640747291808,0.8427177327841437]","[2.603177827403095e-05,0.9836787380670057,4.7991901746503755e-06,0.016181639325278895,2.8617514281318956e-11,1.5452611613862935e-17,0.00010879161064920076]",1
223,Silvestar Tokic,0.2,1.0,0.38461538461538464,0.6153846153846154,"[0.2,1.0,0.38461538461538464,0.6153846153846154]",0.029045265817029264,0.9525342329519771,"[0.029045265817029264,0.9525342329519771]","[7.702205083446592e-06,0.8241123208308744,0.002769691938954494,0.17311028502508752,9.554479904798773e-17,9.554479904798773e-17,9.554479904809128e-17]",1
224,��imun Zamberlin,0.08333333333333333,0.9166666666666666,0.8461538461538461,0.0,"[0.08333333333333333,0.9166666666666666,0.8461538461538461,0.0]",0.6584574725676833,0.6807140704929611,"[0.6584574725676833,0.6807140704929611]","[1.8693605844004184e-09,1.3298638322952432e-16,0.00046978022351305273,0.2542698912414982,8.046148250292499e-05,1.3298638322952432e-16,0.745179865183125]",6
225,��katja,0.3333333333333333,0.8333333333333334,0.2857142857142857,0.0,"[0.3333333333333333,0.8333333333333334,0.2857142857142857,0.0]",0.11159390323099883,0.395386335981854,"[0.11159390323099883,0.395386335981854]","[0.24835207190688888,1.3044558463565252e-16,0.001091105400249548,1.3044558506418878e-16,0.6826952343564312,1.3044558463565252e-16,0.06786158833642993]",4
226,slipke,1.0,1.0,0.0,0.0,"[1.0,1.0,0.0,0.0]",-0.45082499168568213,0.3821653408045804,"[-0.45082499168568213,0.3821653408045804]","[6.3659031964439635e-12,3.842415594293718e-22,7.422729024705866e-14,3.842415594293718e-22,2.066926538475443e-19,0.9999999999935599,1.9928338686180816e-19]",5
227,splicho,0.5,1.0,0.25,0.75,"[0.5,1.0,0.25,0.75]",-0.29193948248066937,1.0330244906696355,"[-0.29193948248066937,1.0330244906696355]","[4.191057067129638e-17,0.976303716002256,0.001003652276255013,0.02269263172148906,4.103759905205078e-17,4.103759905205078e-17,4.103759905205078e-17]",1
228,staneb,0.1111111111111111,1.0,0.75,0.25,"[0.1111111111111111,1.0,0.75,0.25]",0.4841799462748446,0.8490247271043643,"[0.4841799462748446,0.8490247271043643]","[0.00011794025657519731,0.9810725310820373,8.720163282356285e-06,0.01878927741676257,2.1126924155696375e-12,1.4045038109241346e-17,1.1531079229740368e-05]",1
229,Stanojevic,0.33333333333333337,1.0,0.0,0.0,"[0.33333333333333337,1.0,0.0,0.0]",-0.06840475696556375,0.276509101543895,"[-0.06840475696556375,0.276509101543895]","[0.3080108403022054,1.0765966095494441e-16,9.992941716756298e-08,1.0765966095494441e-16,0.6913196313400432,1.0765966095494441e-16,0.0006694284283337656]",4
230,stipica,0.14285714285714282,0.3333333333333333,0.38461538461538464,0.38461538461538464,"[0.14285714285714282,0.3333333333333333,0.38461538461538464,0.38461538461538464]",0.07328855191255643,0.6117531428075691,"[0.07328855191255643,0.6117531428075691]","[0.7392318828741502,1.0480587973523817e-16,0.2607489342291387,3.2822879847521096e-08,1.872051590266996e-08,1.0480587973523817e-16,1.9131353314920798e-05]",0
231,TAMARA L.,0.08333333333333333,0.9166666666666666,0.8461538461538461,0.07692307692307693,"[0.08333333333333333,0.9166666666666666,0.8461538461538461,0.07692307692307693]",0.62734592286875,0.741582132644923,"[0.62734592286875,0.741582132644923]","[1.0589381048515115e-07,1.0232054463621377e-16,0.0001308739699558073,0.4263130527623926,7.664613402516758e-06,1.0232054463621377e-16,0.5735483027604383]",6
232,tasa,0.25,1.0,0.5714285714285714,0.2857142857142857,"[0.25,1.0,0.5714285714285714,0.2857142857142857]",0.264773028303037,0.8016982415240319,"[0.264773028303037,0.8016982415240319]","[0.09637828011902934,1.0971006742431555e-16,0.019058978776068134,0.8845626836861427,3.1858214715238154e-14,1.0971006742431555e-16,5.741872803956945e-08]",3
