,user,regularitynbFollowing,nbVideos,regularitynbCatchup,regularitynbIndependant,intensitybinge,intensityregular,orderseq,orderjump,orderoutOfOrder,pcaInput,_1,_2,features,prediction
261,x,0.0,10.0,0.0,1.0,0.9,0.1,0.8,0.1,0.0,"[0.0,0.0,1.0,0.9,0.1,0.8,0.1,0.0]",0.6961115360850053,0.48919904623279564,"[0.6961115360850053,0.48919904623279564]",2
262,Žanetic,0.07692307692307693,13.0,0.46153846153846156,0.46153846153846156,1.0,0.0,0.9230769230769231,0.0,0.0,"[0.07692307692307693,0.46153846153846156,0.46153846153846156,1.0,0.0,0.9230769230769231,0.0,0.0]",0.7427386518156288,-0.2434232874361732,"[0.7427386518156288,-0.2434232874361732]",1
263,Zdenko,0.2,5.0,0.4,0.4,0.6,0.4,0.2,0.2,0.4,"[0.2,0.4,0.4,0.6,0.4,0.2,0.2,0.4]",0.22004684420732665,0.027101316207085755,"[0.22004684420732665,0.027101316207085755]",4
264,Zdenko Škrlj,0.38461538461538464,13.0,0.07692307692307693,0.5384615384615384,0.46153846153846156,0.5384615384615384,0.3076923076923077,0.15384615384615385,0.46153846153846156,"[0.38461538461538464,0.07692307692307693,0.5384615384615384,0.46153846153846156,0.5384615384615384,0.3076923076923077,0.15384615384615385,0.46153846153846156]",-0.05199291819229843,0.2873840940658678,"[-0.05199291819229843,0.2873840940658678]",0
265,Zdravko,0.3076923076923077,13.0,0.15384615384615385,0.5384615384615384,0.23076923076923078,0.7692307692307693,0.9230769230769231,0.0,0.0,"[0.3076923076923077,0.15384615384615385,0.5384615384615384,0.23076923076923078,0.7692307692307693,0.9230769230769231,0.0,0.0]",-0.31331434463290053,0.16044752768784176,"[-0.31331434463290053,0.16044752768784176]",0
266,Živko Joncic,0.07692307692307693,13.0,0.8461538461538461,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.0,0.0,"[0.07692307692307693,0.8461538461538461,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.0,0.0]",0.6340789311124253,-0.7169199178033325,"[0.6340789311124253,-0.7169199178033325]",1
267,zvjezdana,0.4,5.0,0.4,0.2,0.6,0.4,0.8,0.0,0.0,"[0.4,0.4,0.2,0.6,0.4,0.8,0.0,0.0]",0.053430161188617986,-0.333867631658868,"[0.053430161188617986,-0.333867631658868]",4
268,Zvonimir Matic,0.25,4.0,0.75,0.0,1.0,0.0,0.0,0.0,0.75,"(8,[0,1,3,7],[0.25,0.75,1.0,0.75])",0.6788370426894442,-0.5416205201835584,"[0.6788370426894442,-0.5416205201835584]",1
269,003136ec-fd3a-908e-de7e-45301e3b,0.4,5.0,0.6,0.0,0.8,0.2,0.2,0.0,0.6,"[0.4,0.6,0.0,0.8,0.2,0.2,0.0,0.6]",0.33241077052444185,-0.4848650761172724,"[0.33241077052444185,-0.4848650761172724]",1
270,0064c3fd-7e6e-425c-f754-34b889c8,0.0,6.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.16666666666666666,0.0,"(8,[2,3,5,6],[1.0,1.0,0.6666666666666666,0.16666666666666666])",0.8150500295894471,0.4905578810483213,"[0.8150500295894471,0.4905578810483213]",2
271,037820a7-a143-422c-3ebd-3553d373,0.14285714285714285,7.0,0.8571428571428571,0.0,1.0,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,"[0.14285714285714285,0.8571428571428571,0.0,1.0,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855]",0.7151386616220117,-0.6463525489430576,"[0.7151386616220117,-0.6463525489430576]",1
272,04745589-295d-158e-c6c0-ef24f730,1.0,4.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,"(8,[0,4,5],[1.0,1.0,0.75])",-1.0480381196835582,-0.2099667470869155,"[-1.0480381196835582,-0.2099667470869155]",3
273,04a7d779-f053-b1a3-386e-82d69979,0.0,7.0,0.0,1.0,1.0,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,"[0.0,0.0,1.0,1.0,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285]",0.8246061666438855,0.558901087159469,"[0.8246061666438855,0.558901087159469]",2
274,068616a9-816f-e8e4-d737-6ddba1df,0.0,4.0,0.0,1.0,1.0,0.0,0.5,0.0,0.25,"(8,[2,3,5,7],[1.0,1.0,0.5,0.25])",0.8407405684849636,0.5297834197004858,"[0.8407405684849636,0.5297834197004858]",2
275,06f2e041-7a2d-a0ab-5f48-fd01f0a2,0.09090909090909091,11.0,0.9090909090909091,0.0,1.0,0.0,0.9090909090909091,0.0,0.0,"(8,[0,1,3,5],[0.09090909090909091,0.9090909090909091,1.0,0.9090909090909091])",0.713284110450711,-0.8320952549181779,"[0.713284110450711,-0.8320952549181779]",1
276,0781bbba-c179-f93c-1116-8d684911,0.0,5.0,0.0,1.0,0.8,0.2,0.2,0.4,0.2,"[0.0,0.0,1.0,0.8,0.2,0.2,0.4,0.2]",0.5913756866454547,0.677455728011687,"[0.5913756866454547,0.677455728011687]",2
277,08ee9ac0-7656-2b25-ce41-b44d758e,1.0,4.0,0.0,0.0,0.0,1.0,0.5,0.25,0.0,"(8,[0,4,5,6],[1.0,1.0,0.5,0.25])",-1.0522642528997215,-0.14042451480361542,"[-1.0522642528997215,-0.14042451480361542]",3
278,0a84077c-d3fa-56fc-803c-a863ca7e,0.0,4.0,0.0,1.0,1.0,0.0,0.25,0.25,0.25,"[0.0,0.0,1.0,1.0,0.0,0.25,0.25,0.25]",0.8365144352688005,0.599325651983786,"[0.8365144352688005,0.599325651983786]",2
279,0c9621b0-ff94-77e8-727f-5420882d,1.0,6.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,"(8,[0,4,5],[1.0,1.0,0.8333333333333334])",-1.049790185834228,-0.22592559800865306,"[-1.049790185834228,-0.22592559800865306]",3
280,0e59235e-e51a-a5cd-e0ba-0fffe847,0.09090909090909091,11.0,0.9090909090909091,0.0,1.0,0.0,0.8181818181818182,0.09090909090909091,0.0,"[0.09090909090909091,0.9090909090909091,0.0,1.0,0.0,0.8181818181818182,0.09090909090909091,0.0]",0.7117473347357426,-0.8068071704515234,"[0.7117473347357426,-0.8068071704515234]",1
281,101c246c-3f77-d919-ca38-8d19141e,0.0,4.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,"(8,[2,3,5],[1.0,1.0,0.75])",0.8196195178842255,0.4601552437811921,"[0.8196195178842255,0.4601552437811921]",2
282,10355f7a-f86a-830c-cbf1-fb3c40b6,0.0,4.0,0.0,1.0,0.75,0.25,0.25,0.25,0.25,"[0.0,0.0,1.0,0.75,0.25,0.25,0.25,0.25]",0.5398549116649274,0.6742077549773138,"[0.5398549116649274,0.6742077549773138]",2
283,135b42ab-ac52-d14a-c37c-6ffeca28,0.0,8.0,0.0,1.0,1.0,0.0,0.875,0.0,0.0,"(8,[2,3,5],[1.0,1.0,0.875])",0.8169914186582209,0.43621696739858584,"[0.8169914186582209,0.43621696739858584]",2
284,1459b8fd-ecab-4e30-1fc9-3d649648,0.14285714285714285,7.0,0.8571428571428571,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,"[0.14285714285714285,0.8571428571428571,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714]",0.727207833393862,-0.6065650198463183,"[0.727207833393862,-0.6065650198463183]",1
285,1496b095-5b5f-4c47-5066-49bcf5d6,0.25,4.0,0.75,0.0,1.0,0.0,0.25,0.5,0.0,"[0.25,0.75,0.0,1.0,0.0,0.25,0.5,0.0]",0.607021624454904,-0.6114205833748394,"[0.607021624454904,-0.6114205833748394]",1
286,14a5fec5-bb5b-cac7-e40e-9a363e5c,0.25,4.0,0.5,0.25,0.75,0.25,0.25,0.25,0.25,"[0.25,0.5,0.25,0.75,0.25,0.25,0.25,0.25]",0.34700619840423946,-0.21370330640795906,"[0.34700619840423946,-0.21370330640795906]",4
287,16ba8f74-d9b7-c724-98c5-f31f43be,0.8333333333333334,6.0,0.16666666666666666,0.0,0.0,1.0,0.5,0.16666666666666666,0.16666666666666666,"[0.8333333333333334,0.16666666666666666,0.0,0.0,1.0,0.5,0.16666666666666666,0.16666666666666666]",-0.9325549262100012,-0.18670307895812688,"[-0.9325549262100012,-0.18670307895812688]",3
288,17b4a5d5-5e2a-5bc2-a4e6-25e3d1d4,0.125,8.0,0.875,0.0,1.0,0.0,0.75,0.0,0.125,"[0.125,0.875,0.0,1.0,0.0,0.75,0.0,0.125]",0.7028853029874769,-0.7797975511778015,"[0.7028853029874769,-0.7797975511778015]",1
289,195b9f52-3731-37a7-2c74-19d11cb6,0.0,7.0,0.0,1.0,1.0,0.0,0.5714285714285714,0.2857142857142857,0.0,"(8,[2,3,5,6],[1.0,1.0,0.5714285714285714,0.2857142857142857])",0.8125369948720353,0.5191135580627297,"[0.8125369948720353,0.5191135580627297]",2
290,196bc15c-4aac-31e9-7c5d-3599ce10,0.2,5.0,0.0,0.8,0.8,0.2,0.0,0.0,0.8,"[0.2,0.0,0.8,0.8,0.2,0.0,0.0,0.8]",0.5126241126026286,0.5393656979962683,"[0.5126241126026286,0.5393656979962683]",2
291,1acb1c12-47e9-e408-eaf9-8167947a,1.0,4.0,0.0,0.0,0.0,1.0,0.5,0.25,0.0,"(8,[0,4,5,6],[1.0,1.0,0.5,0.25])",-1.0522642528997215,-0.14042451480361542,"[-1.0522642528997215,-0.14042451480361542]",3
292,1b1cd7ac-2f24-1493-5d7e-d7873af1,0.75,4.0,0.0,0.25,0.0,1.0,0.5,0.25,0.0,"[0.75,0.0,0.25,0.0,1.0,0.5,0.25,0.0]",-0.8820093671116486,0.10198808590693913,"[-0.8820093671116486,0.10198808590693913]",3
293,1beb31a1-0aea-018e-a7e1-82085ffa,0.0,4.0,0.0,1.0,1.0,0.0,0.25,0.5,0.0,"(8,[2,3,5,6],[1.0,1.0,0.25,0.5])",0.8111672514518995,0.5992397083477924,"[0.8111672514518995,0.5992397083477924]",2
294,1c09a110-d9c3-2442-9f5d-aee802c0,0.25,4.0,0.75,0.0,1.0,0.0,0.5,0.0,0.25,"[0.25,0.75,0.0,1.0,0.0,0.5,0.0,0.25]",0.6365949414879681,-0.6808768720221459,"[0.6365949414879681,-0.6808768720221459]",1
295,1cb07e56-7b73-0087-0a17-3e9c1f88,0.5,8.0,0.5,0.0,0.5,0.5,0.5,0.25,0.125,"[0.5,0.5,0.0,0.5,0.5,0.5,0.25,0.125]",-0.1330968355140802,-0.43998616846723915,"[-0.1330968355140802,-0.43998616846723915]",4
296,1d3ed189-1162-0dd0-bcb2-fda83a50,0.8333333333333334,6.0,0.0,0.16666666666666666,0.0,1.0,0.5,0.16666666666666666,0.16666666666666666,"[0.8333333333333334,0.0,0.16666666666666666,0.0,1.0,0.5,0.16666666666666666,0.16666666666666666]",-0.9250236503857963,0.028463074600112527,"[-0.9250236503857963,0.028463074600112527]",3
297,1d66d118-9cc1-c6cd-c61c-02ca2ddc,0.4,5.0,0.6,0.0,0.6,0.4,0.4,0.2,0.2,"[0.4,0.6,0.0,0.6,0.4,0.4,0.2,0.2]",0.05790856410723194,-0.4807306893666802,"[0.05790856410723194,-0.4807306893666802]",4
298,1d90b45b-4d8d-42a1-43cd-38e1a241,0.8,5.0,0.0,0.2,0.0,1.0,0.4,0.2,0.2,"[0.8,0.0,0.2,0.0,1.0,0.4,0.2,0.2]",-0.8993695168358419,0.0857243494905607,"[-0.8993695168358419,0.0857243494905607]",3
299,1e81aa64-c3c9-ee4f-ce3c-c4248be0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8,"(8,[2,3,7],[1.0,1.0,0.8])",0.8861556401161854,0.6733900961698897,"[0.8861556401161854,0.6733900961698897]",2
300,1f7f3fd7-7087-1461-cf43-9add2172,0.75,4.0,0.25,0.0,0.0,1.0,0.25,0.25,0.25,"[0.75,0.25,0.0,0.0,1.0,0.25,0.25,0.25]",-0.8721852302472182,-0.1511329685111262,"[-0.8721852302472182,-0.1511329685111262]",3
301,1f96865d-62d4-b049-1788-cfccf324,1.0,4.0,0.0,0.0,0.0,1.0,0.25,0.5,0.0,"(8,[0,4,5,6],[1.0,1.0,0.25,0.5])",-1.0564903861158843,-0.07088228252031531,"[-1.0564903861158843,-0.07088228252031531]",3
302,20e2fc85-7d0f-8a2c-b651-4b811a97,0.3333333333333333,6.0,0.16666666666666666,0.5,0.5,0.5,0.3333333333333333,0.0,0.5,"[0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,0.3333333333333333,0.0,0.5]",0.0322527155189833,0.19483399617945196,"[0.0322527155189833,0.19483399617945196]",4
303,23e6f6c8-2cd0-ac1c-e8a1-f2338caa,0.08333333333333333,12.0,0.9166666666666666,0.0,1.0,0.0,0.75,0.08333333333333333,0.08333333333333333,"[0.08333333333333333,0.9166666666666666,0.0,1.0,0.0,0.75,0.08333333333333333,0.08333333333333333]",0.7235733790819255,-0.78959036680192,"[0.7235733790819255,-0.78959036680192]",1
304,258d2e1f-e3e8-2612-8285-895fb96d,0.75,4.0,0.25,0.0,0.0,1.0,0.75,0.0,0.0,"(8,[0,1,4,5],[0.75,0.25,1.0,0.75])",-0.8890801476317932,-0.2903033767137201,"[-0.8890801476317932,-0.2903033767137201]",3
305,269144fa-ef0e-c81e-52ff-df9a348a,0.23076923076923078,13.0,0.6923076923076923,0.07692307692307693,0.7692307692307693,0.23076923076923078,0.6923076923076923,0.07692307692307693,0.15384615384615385,"[0.23076923076923078,0.6923076923076923,0.07692307692307693,0.7692307692307693,0.23076923076923078,0.6923076923076923,0.07692307692307693,0.15384615384615385]",0.3653961547044366,-0.5571549795379319,"[0.3653961547044366,-0.5571549795379319]",1
306,270174bf-baf8-aab4-48e3-139fcf47,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.25,0.5,"(8,[2,4,6,7],[1.0,1.0,0.25,0.5])",-0.32900260854595437,0.9684822398771903,"[-0.32900260854595437,0.9684822398771903]",0
307,27080783-250a-3521-f816-6e7b29cf,1.0,5.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,"(8,[0,4,5,6],[1.0,1.0,0.4,0.4])",-1.055851172519821,-0.10827448598667785,"[-1.055851172519821,-0.10827448598667785]",3
308,2c1d08f2-a1ba-6915-db46-1a7721b9,0.0,5.0,0.0,1.0,1.0,0.0,0.8,0.0,0.0,"(8,[2,3,5],[1.0,1.0,0.8])",0.8185682781938237,0.4505799332281496,"[0.8185682781938237,0.4505799332281496]",2
309,2ee1d86b-74ed-47f3-5733-61cc4821,0.0,4.0,0.0,1.0,0.75,0.25,0.75,0.0,0.0,"(8,[2,3,4,5],[1.0,0.75,0.25,0.75])",0.5229599942803523,0.5350373467747198,"[0.5229599942803523,0.5350373467747198]",2
310,2f7f0e40-1234-75db-2bcf-bdfbdfbc,1.0,6.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,"(8,[0,4,5],[1.0,1.0,0.8333333333333334])",-1.049790185834228,-0.22592559800865306,"[-1.049790185834228,-0.22592559800865306]",3
311,31a88be4-13ad-06c2-119c-3551a490,0.1,10.0,0.2,0.7,1.0,0.0,0.7,0.2,0.0,"[0.1,0.2,0.7,1.0,0.0,0.7,0.2,0.0]",0.7359454069358143,0.13189867339459552,"[0.7359454069358143,0.13189867339459552]",2
312,3244a4c0-3f85-3017-5694-2f5647cb,0.8571428571428571,7.0,0.0,0.14285714285714285,0.0,1.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,"[0.8571428571428571,0.0,0.14285714285714285,0.0,1.0,0.5714285714285714,0.14285714285714285,0.14285714285714285]",-0.9433480314929065,-0.012437836035921818,"[-0.9433480314929065,-0.012437836035921818]",3
313,3447bacb-f54d-55c2-592f-3a3ff765,0.25,8.0,0.75,0.0,0.75,0.25,0.875,0.0,0.0,"[0.25,0.75,0.0,0.75,0.25,0.875,0.0,0.0]",0.31618626805735217,-0.6995612213305183,"[0.31618626805735217,-0.6995612213305183]",1
314,34a3d1d8-74eb-8a4e-0506-b9ca1551,0.25,4.0,0.0,0.75,0.75,0.25,0.5,0.25,0.0,"[0.25,0.0,0.75,0.75,0.25,0.5,0.25,0.0]",0.34847897527611654,0.3621669783474655,"[0.34847897527611654,0.3621669783474655]",2
315,35813a40-7aa6-5336-237b-c93f1759,0.125,8.0,0.875,0.0,1.0,0.0,0.75,0.0,0.125,"[0.125,0.875,0.0,1.0,0.0,0.75,0.0,0.125]",0.7028853029874769,-0.7797975511778015,"[0.7028853029874769,-0.7797975511778015]",1
316,35ce5334-aefb-9a61-d1c3-7f01a776,0.125,8.0,0.875,0.0,1.0,0.0,0.875,0.0,0.0,"(8,[0,1,3,5],[0.125,0.875,1.0,0.875])",0.692324777687108,-0.8146116391374483,"[0.692324777687108,-0.8146116391374483]",1
317,35daa597-4591-5a82-57a9-1fba2635,1.0,4.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,"(8,[0,4,5],[1.0,1.0,0.75])",-1.0480381196835582,-0.2099667470869155,"[-1.0480381196835582,-0.2099667470869155]",3
318,367365a7-8d2a-3b00-f3e3-f877be3c,0.2857142857142857,7.0,0.7142857142857143,0.0,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,"[0.2857142857142857,0.7142857142857143,0.0,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285]",0.42823253015156737,-0.5974927700487463,"[0.42823253015156737,-0.5974927700487463]",1
319,3681eecc-7864-c1c1-0024-4d4234be,0.1,10.0,0.9,0.0,1.0,0.0,0.9,0.0,0.0,"(8,[0,1,3,5],[0.1,0.9,1.0,0.9])",0.7076949550470836,-0.8274329573766501,"[0.7076949550470836,-0.8274329573766501]",1
320,36a67ef1-5f22-7846-3f95-faec67c9,1.0,4.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,"(8,[0,4,5],[1.0,1.0,0.75])",-1.0480381196835582,-0.2099667470869155,"[-1.0480381196835582,-0.2099667470869155]",3
321,37ada581-75c2-560e-2eb3-3db3a231,0.2,5.0,0.8,0.0,1.0,0.0,0.4,0.0,0.4,"[0.2,0.8,0.0,1.0,0.0,0.4,0.0,0.4]",0.6800079265683621,-0.6647426029489731,"[0.6800079265683621,-0.6647426029489731]",1
322,37d73652-37e1-cc5f-6c84-3b9a528c,0.8333333333333334,6.0,0.16666666666666666,0.0,0.0,1.0,0.5,0.16666666666666666,0.16666666666666666,"[0.8333333333333334,0.16666666666666666,0.0,0.0,1.0,0.5,0.16666666666666666,0.16666666666666666]",-0.9325549262100012,-0.18670307895812688,"[-0.9325549262100012,-0.18670307895812688]",3
323,380773a6-f975-22c8-187e-e40fe702,0.75,4.0,0.25,0.0,0.0,1.0,0.0,0.5,0.25,"[0.75,0.25,0.0,0.0,1.0,0.0,0.5,0.25]",-0.8764113634633811,-0.08159073622782609,"[-0.8764113634633811,-0.08159073622782609]",3
324,3be7d5a2-f78e-3472-e5ac-fa27ed08,0.0,6.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5,"[0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5]",0.4589286771749835,0.7760185250671459,"[0.4589286771749835,0.7760185250671459]",2
325,3c370e25-1bd5-c34b-ec40-31117752,0.25,4.0,0.75,0.0,1.0,0.0,0.0,0.25,0.5,"[0.25,0.75,0.0,1.0,0.0,0.0,0.25,0.5]",0.6534898588725432,-0.541706463819552,"[0.6534898588725432,-0.541706463819552]",1
326,3d524e1d-934c-6d53-022b-983c91c3,0.4,5.0,0.2,0.4,0.0,1.0,0.6,0.2,0.0,"[0.4,0.2,0.4,0.0,1.0,0.6,0.2,0.0]",-0.6528960710445622,0.15968258562212567,"[-0.6528960710445622,0.15968258562212567]",0
327,3d7d0f75-dda5-644d-e527-018ff340,0.09090909090909091,11.0,0.09090909090909091,0.8181818181818182,0.7272727272727273,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.2727272727272727,"[0.09090909090909091,0.09090909090909091,0.8181818181818182,0.7272727272727273,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.2727272727272727]",0.4481316273238745,0.4071106149210934,"[0.4481316273238745,0.4071106149210934]",2
328,3dc06a27-afe4-b105-1f3c-997851c7,0.18181818181818182,11.0,0.7272727272727273,0.09090909090909091,0.8181818181818182,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.2727272727272727,"[0.18181818181818182,0.7272727272727273,0.09090909090909091,0.8181818181818182,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.2727272727272727]",0.46073084260138675,-0.4539485193391594,"[0.46073084260138675,-0.4539485193391594]",1
329,3e4346e0-6285-8776-f373-101eac22,1.0,5.0,0.0,0.0,0.0,1.0,0.6,0.2,0.0,"(8,[0,4,5,6],[1.0,1.0,0.6,0.2])",-1.0524702659468905,-0.16390827181331796,"[-1.0524702659468905,-0.16390827181331796]",3
330,3e713aeb-dcb2-d6a8-962f-635df3e8,0.0,5.0,0.0,1.0,1.0,0.0,0.8,0.0,0.0,"(8,[2,3,5],[1.0,1.0,0.8])",0.8185682781938237,0.4505799332281496,"[0.8185682781938237,0.4505799332281496]",2
331,3fc2e2fe-697a-3255-1a17-4204819d,0.5,8.0,0.5,0.0,0.5,0.5,0.375,0.25,0.25,"[0.5,0.5,0.0,0.5,0.5,0.375,0.25,0.25]",-0.12253631021371117,-0.4051720805075923,"[-0.12253631021371117,-0.4051720805075923]",4
332,404bc704-6703-c3c0-815e-55c756c5,0.875,8.0,0.0,0.125,0.0,1.0,0.625,0.125,0.125,"[0.875,0.0,0.125,0.0,1.0,0.625,0.125,0.125]",-0.9570913173232392,-0.04311351901294763,"[-0.9570913173232392,-0.04311351901294763]",3
333,4196e8ee-e405-a1e1-4a7f-7d9149a5,0.25,4.0,0.75,0.0,1.0,0.0,0.5,0.25,0.0,"[0.25,0.75,0.0,1.0,0.0,0.5,0.25,0.0]",0.6112477576710671,-0.6809628156581395,"[0.6112477576710671,-0.6809628156581395]",1
334,42779e7e-90bc-7eac-5aa8-a9874f90,0.36363636363636365,11.0,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.9090909090909091,0.0,0.0,"[0.36363636363636365,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.9090909090909091,0.0,0.0]",-0.1988260446173536,-0.08439287994198028,"[-0.1988260446173536,-0.08439287994198028]",4
335,440d90ef-c7d7-0530-608e-8c0fc440,0.7142857142857143,7.0,0.2857142857142857,0.0,0.0,1.0,0.8571428571428571,0.0,0.0,"(8,[0,1,4,5],[0.7142857142857143,0.2857142857142857,1.0,0.8571428571428571])",-0.868624522389545,-0.3222985607026404,"[-0.868624522389545,-0.3222985607026404]",3
336,459f5319-edaf-cd53-126d-fdfb12a5,1.0,4.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,"(8,[0,4,5],[1.0,1.0,0.75])",-1.0480381196835582,-0.2099667470869155,"[-1.0480381196835582,-0.2099667470869155]",3
337,45d78fe4-7d30-3b18-371e-57bb06c7,0.1111111111111111,9.0,0.8888888888888888,0.0,1.0,0.0,0.7777777777777778,0.1111111111111111,0.0,"[0.1111111111111111,0.8888888888888888,0.0,1.0,0.0,0.7777777777777778,0.1111111111111111,0.0]",0.6989854836799108,-0.7908269349222046,"[0.6989854836799108,-0.7908269349222046]",1
338,4641102c-f3d3-3878-6d00-1c49a28c,0.2727272727272727,11.0,0.09090909090909091,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727,"[0.2727272727272727,0.09090909090909091,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727]",0.21336015037393097,0.308616566244373,"[0.21336015037393097,0.308616566244373]",2
339,4a97a9b2-74fe-c9f3-625f-0176bddf,0.3333333333333333,6.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,"[0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666]",-0.5873313009537595,0.5596497642100883,"[-0.5873313009537595,0.5596497642100883]",0
340,4b21d918-4ac0-0787-3094-37c9432c,0.45454545454545453,11.0,0.5454545454545454,0.0,0.9090909090909091,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.36363636363636365,"[0.45454545454545453,0.5454545454545454,0.0,0.9090909090909091,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.36363636363636365]",0.40184430105423546,-0.5361586041019883,"[0.40184430105423546,-0.5361586041019883]",1
341,4bd540f6-e34d-4592-7680-b2735389,1.0,6.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,"(8,[0,4,5],[1.0,1.0,0.8333333333333334])",-1.049790185834228,-0.22592559800865306,"[-1.049790185834228,-0.22592559800865306]",3
342,4c4ac589-35f5-76e3-d0a3-fedab6c6,0.5,8.0,0.25,0.25,0.0,1.0,0.25,0.375,0.25,"[0.5,0.25,0.25,0.0,1.0,0.25,0.375,0.25]",-0.7066715102932317,0.10211247195847206,"[-0.7066715102932317,0.10211247195847206]",3
343,4cc576c8-f218-94be-fef3-4b6fd86e,0.3076923076923077,13.0,0.3076923076923077,0.38461538461538464,0.6923076923076923,0.3076923076923077,0.5384615384615384,0.23076923076923078,0.15384615384615385,"[0.3076923076923077,0.3076923076923077,0.38461538461538464,0.6923076923076923,0.3076923076923077,0.5384615384615384,0.23076923076923078,0.15384615384615385]",0.23650935250667227,-0.06937032768058769,"[0.23650935250667227,-0.06937032768058769]",4
344,4d0232bc-202c-ee3a-e58c-e543848c,0.7142857142857143,7.0,0.0,0.2857142857142857,0.0,1.0,0.8571428571428571,0.0,0.0,"(8,[0,2,4,5],[0.7142857142857143,0.2857142857142857,1.0,0.8571428571428571])",-0.855713763833765,0.04655770254005567,"[-0.855713763833765,0.04655770254005567]",3
345,4debb215-7398-77ba-2243-94adbd31,0.1111111111111111,9.0,0.0,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.0,0.0,"[0.1111111111111111,0.0,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.0,0.0]",0.6091818923477997,0.3590991599262844,"[0.6091818923477997,0.3590991599262844]",2
346,4f3771bf-0850-3813-5de9-d0592e66,0.0,5.0,0.0,1.0,1.0,0.0,0.2,0.4,0.2,"[0.0,0.0,1.0,1.0,0.0,0.2,0.4,0.2]",0.8287033055285533,0.6175500456168648,"[0.8287033055285533,0.6175500456168648]",2
347,502b50b6-08fa-b922-9bb6-dbd4d848,0.0,5.0,0.0,1.0,1.0,0.0,0.8,0.0,0.0,"(8,[2,3,5],[1.0,1.0,0.8])",0.8185682781938237,0.4505799332281496,"[0.8185682781938237,0.4505799332281496]",2
348,53cb26b0-7222-8eb4-ef0d-29e7a801,0.2,5.0,0.8,0.0,1.0,0.0,0.0,0.2,0.6,"[0.2,0.8,0.0,1.0,0.0,0.0,0.2,0.6]",0.6935238604760221,-0.553406276386898,"[0.6935238604760221,-0.553406276386898]",1
349,5409088d-b542-9cac-7fac-9ab00271,0.25,12.0,0.75,0.0,0.6666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.25,"[0.25,0.75,0.0,0.6666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.25]",0.23472735557068886,-0.5665902816853841,"[0.23472735557068886,-0.5665902816853841]",1
350,5414140f-2888-40b9-e1e2-7984f327,0.0,4.0,0.0,1.0,1.0,0.0,0.25,0.5,0.0,"(8,[2,3,5,6],[1.0,1.0,0.25,0.5])",0.8111672514518995,0.5992397083477924,"[0.8111672514518995,0.5992397083477924]",2
